"area","autonomous_region","description","has_doorman","has_garden","has_lift","has_parking","has_storage","has_swimming_pool","is_residential","latitude","longitude","neighbors_per_floor","number","postal_code","province","reference","street","structures","total_floors","town","typology","year_built"
34,Extremadura,Esc.1 -1º 0G,,,,true,true,,false,38.24847,-6.302954,0,"13",6240,badajoz,"6070923QC3367S0007DH",Paseo Extremadura,"[{""area"": 13, ""floor"": ""-1"", ""door"": ""0G"", ""typology"": ""AAP""}, {""area"": 21, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,fuente-de-cantos-badajoz,A,1992
40,Extremadura,Esc.1 -1º 0H,,,,true,true,,false,38.24847,-6.302954,0,"13",6240,badajoz,"6070923QC3367S0008FJ",Paseo Extremadura,"[{""area"": 15, ""floor"": ""-1"", ""door"": ""0H"", ""typology"": ""AAP""}, {""area"": 25, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,fuente-de-cantos-badajoz,A,1992
64,Extremadura,Esc.2 1º 0A,,,,true,true,,true,38.24847,-6.302954,0,"13",6240,badajoz,"6070923QC3367S0013HL",Paseo Extremadura,"[{""area"": 60, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 4, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,fuente-de-cantos-badajoz,V,1992
384,Extremadura,Esc.1 Bajo 01,,,,,,,false,38.24822,-6.303044,0,"13",6240,badajoz,"6070924QC3367S0001HP",Paseo Extremadura,"[{""area"": 373, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CCE""}, {""area"": 11, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,fuente-de-cantos-badajoz,C,1993
107,Extremadura,Esc.1 1º 0A,,,,,,,true,38.24822,-6.303044,0,"13",6240,badajoz,"6070924QC3367S0002JA",Paseo Extremadura,"[{""area"": 104, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 3, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,fuente-de-cantos-badajoz,V,1993
103,Extremadura,Esc.1 1º 0B,,,,,,,true,38.24822,-6.303044,0,"13",6240,badajoz,"6070924QC3367S0003KS",Paseo Extremadura,"[{""area"": 100, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""V""}, {""area"": 3, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,fuente-de-cantos-badajoz,V,1993
107,Extremadura,Esc.1 2º 0A,,,,,,,true,38.24822,-6.303044,0,"13",6240,badajoz,"6070924QC3367S0004LD",Paseo Extremadura,"[{""area"": 104, ""floor"": ""02"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 3, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,fuente-de-cantos-badajoz,V,1993
103,Extremadura,Esc.1 2º 0B,,,,,,,true,38.24822,-6.303044,0,"13",6240,badajoz,"6070924QC3367S0005BF",Paseo Extremadura,"[{""area"": 100, ""floor"": ""02"", ""door"": ""0B"", ""typology"": ""V""}, {""area"": 3, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,fuente-de-cantos-badajoz,V,1993
109,Extremadura,Esc.2 2º 0C,,,,,,,true,38.24822,-6.303044,0,"13",6240,badajoz,"6070924QC3367S0007XH",Paseo Extremadura,"[{""area"": 97, ""floor"": ""02"", ""door"": ""0C"", ""typology"": ""V""}, {""area"": 12, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,fuente-de-cantos-badajoz,V,1993
147,Extremadura,Inmueble,,,,,,,false,38.248245,-6.3026824,,"16",6240,badajoz,"6270229QC3367S0001JP",Paseo Extremadura,"[{""area"": 147, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""GC2""}]",,fuente-de-cantos-badajoz,G,
367,Extremadura,Inmueble,,,,true,true,,true,38.248554,-6.30292,1,"17",6240,badajoz,"6070922QC3367S0001ZP",Paseo Extremadura,"[{""area"": 107, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 48, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 48, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 164, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,fuente-de-cantos-badajoz,V,1985
141,Extremadura,Inmueble,,,,,,,false,38.24846,-6.302467,,"18",6240,badajoz,"6270256QC3367S0001KP",Paseo Extremadura,"[{""area"": 117, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 24, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}]",,fuente-de-cantos-badajoz,I,
180,Castilla La Mancha,Inmueble,,true,,,true,true,true,39.000282,-1.8802421,1,"580",2006,albacete,"334082BXJ0134A0001PK",Terrenos Diseminados,"[{""area"": 24, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 50, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""KPS""}, {""area"": 106, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",1,albacete-albacete,V,1975
412,Castilla La Mancha,Inmueble,,,,,true,,true,38.835323,-1.9500121,1,"580-A",2006,albacete,"161016BXJ0211B0001PL",Terrenos Diseminados,"[{""area"": 150, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 262, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,albacete-albacete,V,1900
475,Castilla La Mancha,Inmueble,,true,,true,true,true,true,39.000416,-1.8797888,1,"581",2006,albacete,"334084BXJ0134A0001ZK",Terrenos Diseminados,"[{""area"": 107, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 59, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAP""}, {""area"": 96, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""KPS""}, {""area"": 213, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",1,albacete-albacete,V,1974
93,Castilla La Mancha,Inmueble,,,,,,,true,38.863094,-1.9503051,1,"581-A",2006,albacete,"163007CXJ0113B0001PW",Terrenos Diseminados,"[{""area"": 93, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,albacete-albacete,V,1900
63,Castilla La Mancha,Inmueble,,,,,,,true,38.863274,-1.9502511,1,"582",2006,albacete,"000200100WJ90A0001BH",Terrenos Diseminados,"[{""area"": 63, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,albacete-albacete,V,1900
248,Castilla La Mancha,Inmueble,,true,,true,true,true,true,39.00053,-1.8794107,1,"582-A",2006,albacete,"334085BXJ0134A0001GK",Terrenos Diseminados,"[{""area"": 14, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 37, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAP""}, {""area"": 71, ""floor"": ""00"", ""door"": ""04"", ""typology"": ""KPS""}, {""area"": 126, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,albacete-albacete,V,1978
632,Extremadura,Inmueble,,,,,true,,true,38.248917,-6.302778,1,"19",6240,badajoz,"6070921QC3367S0001SP",Paseo Extremadura,"[{""area"": 410, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 62, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 80, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 80, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""V""}]",2,fuente-de-cantos-badajoz,V,1970
309,Extremadura,Inmueble,,,,,,,false,38.2487,-6.3028655,,"19",6240,badajoz,"60709B4QC3367S0001HP",Paseo Extremadura,"[{""area"": 309, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""AAL""}]",,fuente-de-cantos-badajoz,A,
352,Extremadura,Esc.1 Bajo 01,,,,,,,false,38.866463,-5.6227875,,"1",6460,badajoz,"2554233TJ7025S0001GX",Paseo Extremadura,"[{""area"": 116, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 106, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAL""}, {""area"": 130, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""AAP""}]",,campanario-badajoz,I,
400,Extremadura,Inmueble,,,,,,,false,38.86636,-5.622791,,"1-A",6460,badajoz,"2554232TJ7025S0001YX",Paseo Extremadura,"[{""area"": 400, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""IMT""}]",,campanario-badajoz,I,
165,Extremadura,Inmueble,,,,,,,false,38.015213,-6.080348,,"2",6291,badajoz,"6417926QC4261N0001AX",Paseo Extremadura,"[{""area"": 165, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""RPR""}]",,montemolin-badajoz,R,
231,Extremadura,Inmueble,,,,,,,false,38.86214,-5.620814,,"2",6460,badajoz,"2750133TJ7025S0001ZX",Paseo Extremadura,"[{""area"": 17, ""floor"": ""01"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 127, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""GC5""}, {""area"": 87, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""GC5""}]",,campanario-badajoz,G,
525,Extremadura,Inmueble,,,,true,,,true,38.24867,-6.3024497,1,"20-A",6240,badajoz,"6270230QC3367S0001XP",Paseo Extremadura,"[{""area"": 153, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAP""}, {""area"": 175, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 175, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 22, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",3,fuente-de-cantos-badajoz,V,1960
32,Extremadura,Esc.1 -1º 0I,,,,,,,false,38.24847,-6.302954,,"21",6240,badajoz,"6070923QC3367S0009GK",Paseo Extremadura,"[{""area"": 12, ""floor"": ""-1"", ""door"": ""0I"", ""typology"": ""AAP""}, {""area"": 20, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",,fuente-de-cantos-badajoz,A,
517,Extremadura,Inmueble,,true,,,true,,true,38.249092,-6.302721,1,"21",6240,badajoz,"6070920QC3367S0001EP",Paseo Extremadura,"[{""area"": 75, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 152, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 290, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,fuente-de-cantos-badajoz,V,1984
394,Extremadura,Inmueble,,true,,,,,true,38.249184,-6.3026075,1,"23",6240,badajoz,"60709B7QC3367S0001BP",Paseo Extremadura,"[{""area"": 177, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 217, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",2,fuente-de-cantos-badajoz,V,2002
71,Castilla La Mancha,Inmueble,,true,,,,,true,39.000797,-1.8810723,1,"583",2006,albacete,"334100BXJ0134A0001KK",Terrenos Diseminados,"[{""area"": 71, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,albacete-albacete,V,1978
67,Castilla La Mancha,Inmueble,,,,,,,true,38.863503,-1.95035,1,"584",2006,albacete,"163008EXJ0113B0001XW",Terrenos Diseminados,"[{""area"": 67, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,albacete-albacete,V,1900
310,Castilla La Mancha,Inmueble,,true,,,true,,true,39.000862,-1.8804021,1,"584-A",2006,albacete,"334071BXJ0134A0001SK",Terrenos Diseminados,"[{""area"": 72, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 39, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 37, ""floor"": ""-1"", ""door"": ""001"", ""typology"": ""V""}, {""area"": 162, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",2,albacete-albacete,V,1984
187,Castilla La Mancha,Inmueble,,,,,true,,true,39.00072,-1.8806326,1,"585",2006,albacete,"334072BXJ0134A0001YK",Terrenos Diseminados,"[{""area"": 38, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 74, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 43, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}, {""area"": 32, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",1,albacete-albacete,V,1965
115,Extremadura,Esc.1 Bajo 0A,,,,,true,,false,38.248802,-6.3024282,1,"24-A",6240,badajoz,"6270231QC3367S0001IP",Paseo Extremadura,"[{""area"": 115, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""AAL""}]",3,fuente-de-cantos-badajoz,A,1960
93,Extremadura,Esc.1 Bajo 0B,,,,,true,,false,38.248802,-6.3024282,1,"24-A",6240,badajoz,"6270231QC3367S0002OA",Paseo Extremadura,"[{""area"": 93, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""O""}]",3,fuente-de-cantos-badajoz,O,1960
103,Extremadura,Esc.1 1º 0A,,,,,true,,true,38.248802,-6.3024282,1,"24-A",6240,badajoz,"6270231QC3367S0004AD",Paseo Extremadura,"[{""area"": 103, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}]",3,fuente-de-cantos-badajoz,V,1960
105,Extremadura,Esc.1 1º 0B,,,,,true,,true,38.248802,-6.3024282,1,"24-A",6240,badajoz,"6270231QC3367S0003PS",Paseo Extremadura,"[{""area"": 105, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""V""}]",3,fuente-de-cantos-badajoz,V,1960
103,Extremadura,Esc.1 2º 0A,,,,,true,,true,38.248802,-6.3024282,1,"24-A",6240,badajoz,"6270231QC3367S0006DG",Paseo Extremadura,"[{""area"": 103, ""floor"": ""02"", ""door"": ""0A"", ""typology"": ""V""}]",3,fuente-de-cantos-badajoz,V,1960
105,Extremadura,Esc.1 2º 0B,,,,,true,,true,38.248802,-6.3024282,1,"24-A",6240,badajoz,"6270231QC3367S0005SF",Paseo Extremadura,"[{""area"": 105, ""floor"": ""02"", ""door"": ""0B"", ""typology"": ""V""}]",3,fuente-de-cantos-badajoz,V,1960
105,Extremadura,Esc.1 3º 0A,,,,,true,,true,38.248802,-6.3024282,1,"24-A",6240,badajoz,"6270231QC3367S0007FH",Paseo Extremadura,"[{""area"": 105, ""floor"": ""03"", ""door"": ""0B"", ""typology"": ""V""}]",3,fuente-de-cantos-badajoz,V,1960
103,Extremadura,Esc.E 3º 0A,,,,,true,,true,38.248802,-6.3024282,1,"24-A",6240,badajoz,"6270231QC3367S0008GJ",Paseo Extremadura,"[{""area"": 103, ""floor"": ""03"", ""door"": ""0A"", ""typology"": ""V""}]",3,fuente-de-cantos-badajoz,V,1960
253,Extremadura,Inmueble,,,,,true,,true,38.249645,-6.302714,1,"27",6240,badajoz,"6172120QC3367S0001LP",Paseo Extremadura,"[{""area"": 96, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 56, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 101, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,fuente-de-cantos-badajoz,V,1960
30,Extremadura,Inmueble,,,,,,,false,38.249016,-6.302376,,"28",6240,badajoz,"6270233QC3367S0001EP",Paseo Extremadura,"[{""area"": 30, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""AAL""}]",,fuente-de-cantos-badajoz,A,
0,Galicia,Suelo,,,,,,,false,42.233868,-8.362921,,"0",36872,pontevedra,"36013A071001660000WD",Plaza Campo Da Feira (Do),"[]",,o-covelo-pontevedra,M,
113,Extremadura,Inmueble,,,,,true,,true,38.24969,-6.3026843,1,"29",6240,badajoz,"6172119QC3367S0001FP",Paseo Extremadura,"[{""area"": 27, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 86, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,fuente-de-cantos-badajoz,V,1960
188,Extremadura,Inmueble,,,,,true,,true,38.249046,-6.3022575,1,"30",6240,badajoz,"6270254QC3367S0001MP",Paseo Extremadura,"[{""area"": 43, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 114, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 31, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,fuente-de-cantos-badajoz,V,1960
374,Extremadura,Inmueble,,,,,true,,true,38.249767,-6.3026915,1,"31",6240,badajoz,"6172118QC3367S0001TP",Paseo Extremadura,"[{""area"": 111, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 113, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 150, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""V""}]",1,fuente-de-cantos-badajoz,V,1970
145,Extremadura,Inmueble,,,,,,,true,38.24911,-6.3022747,1,"32",6240,badajoz,"6270235QC3367S0001ZP",Paseo Extremadura,"[{""area"": 84, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 61, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,fuente-de-cantos-badajoz,V,1960
137,Castilla La Mancha,Inmueble,,,,,,,false,38.86508,-1.941537,,"586",2006,albacete,"163048BXJ0113B0001AW",Terrenos Diseminados,"[{""area"": 33, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""AAL""}, {""area"": 52, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 52, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}]",,albacete-albacete,I,
214,Castilla La Mancha,Inmueble,,,,,,,true,38.864204,-1.9361492,1,"587",2006,albacete,"164074BXJ0114B0001DL",Terrenos Diseminados,"[{""area"": 214, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,albacete-albacete,V,1900
0,Castilla La Mancha,Inmueble,,,,,,,false,39.003407,-1.8864537,,"587-A",2006,albacete,"334036CXJ0134A0001ZK",Terrenos Diseminados,"[]",,albacete-albacete,M,
171,Extremadura,Inmueble,,,,,true,,true,38.249153,-6.302268,1,"34",6240,badajoz,"6270236QC3367S0001UP",Paseo Extremadura,"[{""area"": 15, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 78, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 78, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,fuente-de-cantos-badajoz,V,1960
146,Extremadura,Inmueble,,,,,true,,true,38.249905,-6.3025517,1,"35",6240,badajoz,"6172116QC3367S0001PP",Paseo Extremadura,"[{""area"": 6, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 60, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 80, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,fuente-de-cantos-badajoz,V,1986
246,Extremadura,Inmueble,,,,,,,true,38.249977,-6.3024144,1,"39",6240,badajoz,"6172114QC3367S0001GP",Paseo Extremadura,"[{""area"": 137, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 109, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,fuente-de-cantos-badajoz,V,1960
227,Extremadura,Inmueble,,,,,,,true,38.249413,-6.3022013,1,"44",6240,badajoz,"6270241QC3367S0001WP",Paseo Extremadura,"[{""area"": 136, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 91, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,fuente-de-cantos-badajoz,V,1960
159,Extremadura,Inmueble,,,,,,,true,38.249203,-6.302252,1,"36",6240,badajoz,"6270237QC3367S0001HP",Paseo Extremadura,"[{""area"": 92, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 67, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,fuente-de-cantos-badajoz,V,1990
184,Extremadura,Inmueble,,,,,true,,true,38.249947,-6.3025165,1,"37",6240,badajoz,"6172115QC3367S0001QP",Paseo Extremadura,"[{""area"": 79, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 105, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,fuente-de-cantos-badajoz,V,1960
91,Extremadura,Inmueble,,,,,,,true,38.24925,-6.302236,1,"38",6240,badajoz,"6270238QC3367S0001WP",Paseo Extremadura,"[{""area"": 91, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,fuente-de-cantos-badajoz,V,1960
0,Castilla La Mancha,Bajo,,true,,,true,,false,39.00327,-1.8873531,1,"588",2006,albacete,"334037BXJ0134A0000TJ",Terrenos Diseminados,"[]",1,albacete-albacete,Z,1980
60,Castilla La Mancha,Inmueble,,true,,,true,,true,39.00327,-1.8873531,1,"588",2006,albacete,"334037BXJ0134A0001YK",Terrenos Diseminados,"[{""area"": 21, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 39, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}]",1,albacete-albacete,V,1980
224,Castilla La Mancha,Inmueble,,,,,true,,true,39.002613,-1.8811153,1,"590",2006,albacete,"334028BXJ0134A0001LK",Terrenos Diseminados,"[{""area"": 46, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 54, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 62, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}, {""area"": 62, ""floor"": ""01"", ""door"": ""001"", ""typology"": ""V""}]",2,albacete-albacete,V,1970
359,Castilla La Mancha,Inmueble,,,,,,,true,38.86401,-1.9523028,1,"590-A",2006,albacete,"165064CXJ0115B0001UD",Terrenos Diseminados,"[{""area"": 241, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 118, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}]",2,albacete-albacete,V,1900
79,Extremadura,Inmueble,,,,,true,,true,38.249348,-6.3022175,1,"42",6240,badajoz,"6270240QC3367S0001HP",Paseo Extremadura,"[{""area"": 11, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 34, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""CCE""}, {""area"": 34, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",1,fuente-de-cantos-badajoz,V,1980
86,Extremadura,Inmueble,,,,,,,true,38.250156,-6.3022914,1,"43",6240,badajoz,"6172918QC3367S0001FP",Paseo Extremadura,"[{""area"": 63, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 23, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}]",1,fuente-de-cantos-badajoz,V,1965
152,Extremadura,Inmueble,,,,,,,true,38.24959,-6.302146,1,"48",6240,badajoz,"6270248QC3367S0001LP",Paseo Extremadura,"[{""area"": 76, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 76, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,fuente-de-cantos-badajoz,V,1960
118,Extremadura,Esc.1 Bajo 01,,,,,true,,false,38.24949,-6.3021197,0,"46",6240,badajoz,"6270203QC3367S0003MS",Paseo Extremadura,"[{""area"": 118, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CCE""}]",2,fuente-de-cantos-badajoz,C,2000
56,Extremadura,Esc.1 Bajo 02,,,,,true,,false,38.24949,-6.3021197,0,"46",6240,badajoz,"6270203QC3367S0002XA",Paseo Extremadura,"[{""area"": 28, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 28, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAL""}]",2,fuente-de-cantos-badajoz,A,2000
117,Extremadura,Esc.1 1º 01,,,,,true,,true,38.24949,-6.3021197,0,"46",6240,badajoz,"6270203QC3367S0001ZP",Paseo Extremadura,"[{""area"": 111, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""04"", ""typology"": ""V""}]",2,fuente-de-cantos-badajoz,V,2000
99,Extremadura,Inmueble,,,,,,,true,38.250248,-6.302273,1,"47",6240,badajoz,"6172916QC3367S0001LP",Paseo Extremadura,"[{""area"": 61, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 38, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}]",1,fuente-de-cantos-badajoz,V,1960
